Generic_Name,Strength,Brand_Name,Molecule,Manufacturer,Price_INR,Availability,Therapeutic_Class,Is_Available
Naproxen,500.0,Cuproxen 500mg Tablet,Naproxen (500mg),Curex Pharma Pvt Ltd,110.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadus 50mg Capsule,Tramadol (50mg),Zydus Healthcare Limited,41.9,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadus 50mg Injection,Tramadol (50mg),Zydus Healthcare Limited,17.9,Out of Stock,Pain relief,0
Tramadol,50.0,Tricare 50mg Capsule,Tramadol (50mg),Leeford Healthcare Ltd,38.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tramatas 50mg Capsule,Tramadol (50mg),Intas Pharmaceuticals Ltd,9.2,Out of Stock,Pain relief,0
Tramadol,50.0,Trilodol 50mg Injection,Tramadol (50mg),Leeford Healthcare Ltd,24.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tricare 50mg Injection,Tramadol (50mg),Leeford Healthcare Ltd,21.2,Out of Stock,Pain relief,0
Tramadol,50.0,Tramapen 50mg Injection,Tramadol (50mg),Morepen Laboratories Ltd,21.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadol 50mg Capsule,Tramadol (50mg),Aequitas Healthcare Pvt Ltd,42.2,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadol 50mg Injection,Tramadol (50mg),Nexgen Pharma,19.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadol Hydrochloride 50mg Injection,Tramadol (50mg),Ciron Drugs & Pharmaceuticals Pvt Ltd,8.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadus 50mg Tablet,Tramadol (50mg),Zydus Healthcare Limited,43.2,Out of Stock,Pain relief,0
Tramadol,50.0,Tramdol 50mg Tablet,Tramadol (50mg),Spancer Pharmaceuticals,41.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tramol 50mg Capsule,Tramadol (50mg),Laborate Pharmaceuticals India Ltd,45.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadex 50mg Injection,Tramadol (50mg),Laborate Pharmaceuticals India Ltd,19.1,Out of Stock,Pain relief,0
Tramadol,50.0,Tramacon 50mg Tablet,Tramadol (50mg),Consern Pharma Limited,45.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tramadex 50mg Capsule,Tramadol (50mg),Laborate Pharmaceuticals India Ltd,21.7,Out of Stock,Pain relief,0
Tramadol,50.0,Tramawal 50mg Capsule,Tramadol (50mg),Wallace Pharmaceuticals Pvt Ltd,40.6,Out of Stock,Pain relief,0
Tramadol,50.0,Tramad 50mg Tablet,Tramadol (50mg),D D Pharmaceuticals,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Trandol 50mg Injection,Tramadol (50mg),Astra IDL MAX,11.5,Out of Stock,Pain relief,0
Tramadol,50.0,Tramagal 50mg Injection,Tramadol (50mg),Galpha Laboratories Ltd,24.1,Out of Stock,Pain relief,0
Tramadol,50.0,Trandol 50mg Injection,Tramadol (50mg),Astra IDL MAX,20.7,Out of Stock,Pain relief,0
Tramadol,50.0,Contramal DT 50mg Tablet,Tramadol (50mg),Abbott,103.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramacip 50mg Capsule,Tramadol (50mg),Cipla Ltd,45.5,Out of Stock,Pain relief,0
Tramadol,50.0,Ramax 50mg Capsule,Tramadol (50mg),Zydus Cadila,43.0,Out of Stock,Pain relief,0
Tramadol,50.0,Dolpal 50mg Tablet,Tramadol (50mg),Tanpal Nutraceuticals,45.5,Out of Stock,Pain relief,0
Tramadol,50.0,Trazac 50mg Tablet,Tramadol (50mg),Zee Laboratories,55.31,Out of Stock,Pain relief,0
Tramadol,50.0,Eltram 50mg Tablet,Tramadol (50mg),Captab Biotec,46.8,Out of Stock,Pain relief,0
Tramadol,50.0,Trugesic 50mg Capsule,Tramadol (50mg),Synokem Pharmaceuticals Ltd,45.1,Out of Stock,Pain relief,0
Tramadol,50.0,Troma 50mg Capsule,Tramadol (50mg),Meridian Medicare Ltd,32.2,Out of Stock,Pain relief,0
Tramadol,50.0,Talnex 50mg Injection,Tramadol (50mg),Indus Pharma Pvt Ltd,12.0,Out of Stock,Pain relief,0
Tramadol,50.0,Acupain 50mg Capsule,Tramadol (50mg),Eden Healthcare Pvt Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Tramatas Forte 50mg Tablet,Tramadol (50mg),Intas Pharmaceuticals Ltd,6.9,Out of Stock,Pain relief,0
Tramadol,50.0,Painadol 50mg Tablet SR,Tramadol (50mg),FDC Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Armadol 50mg Tablet,Tramadol (50mg),Ardor Drugs Pvt Ltd,55.2,Out of Stock,Pain relief,0
Tramadol,50.0,ODEL 50MG TABLET,Tramadol (50mg),Lanark Laboratories Pvt Ltd,45.1,Out of Stock,Pain relief,0
Tramadol,50.0,Tromy 50mg Tablet DT,Tramadol (50mg),Cadex Laboratories,33.1,Out of Stock,Pain relief,0
Tramadol,50.0,Trdconject 50mg Injection,Tramadol (50mg),Modi Mundi Pharma Pvt Ltd,10.1,Out of Stock,Pain relief,0
Tramadol,50.0,Trazodac Fast 50mg Tablet,Tramadol (50mg),Cadila Pharmaceuticals Ltd,83.0,Out of Stock,Pain relief,0
Tramadol,50.0,Cemadol 50mg Tablet,Tramadol (50mg),Life Medicare & Biotech Pvt Ltd,58.9,Out of Stock,Pain relief,0
Tramadol,50.0,Opiran 50mg Injection,Tramadol (50mg),Micro Organics Pharmaceuticals India Pvt Ltd,10.1,Out of Stock,Pain relief,0
Tramadol,50.0,M Dol 50mg Tablet,Tramadol (50mg),Oscar Remedies Pvt Ltd,51.5,Out of Stock,Pain relief,0
Tramadol,50.0,Nobligan 50mg Tablet,Tramadol (50mg),Abbott,84.4,Out of Stock,Pain relief,0
Tramadol,50.0,Opidol 50mg Injection,Tramadol (50mg),Pharmafabrikon,23.4,Out of Stock,Pain relief,0
Tramadol,50.0,Tragesic 50mg Capsule,Tramadol (50mg),Om Biotec,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Jpdol 50mg Tablet,Tramadol (50mg),Jpee Drugs,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Cydol 50mg Tablet,Tramadol (50mg),Lupin Ltd,16.2,Out of Stock,Pain relief,0
Tramadol,50.0,Psytadol 50mg Tablet,Tramadol (50mg),Tsi Healthtek,81.9,Out of Stock,Pain relief,0
Tramadol,50.0,Tramazac 50mg Injection,Tramadol (50mg),Zydus Cadila,24.3,Out of Stock,Pain relief,0
Tramadol,50.0,Ultramed 50mg Injection,Tramadol (50mg),Pharmed Ltd,19.6,Out of Stock,Pain relief,0
Tramadol,50.0,Trest 50mg Injection,Tramadol (50mg),Biomiicron Pharmaceuticals,23.6,Out of Stock,Pain relief,0
Tramadol,50.0,Tramp 50mg Injection,Tramadol (50mg),Nexus Biotech,11.9,Out of Stock,Pain relief,0
Tramadol,50.0,Ipasdol 50mg Injection,Tramadol (50mg),Snu Biocare,23.2,Out of Stock,Pain relief,0
Tramadol,50.0,Tramamite 50mg Injection,Tramadol (50mg),Metamorf Lifesciences,19.6,Out of Stock,Pain relief,0
Tramadol,50.0,Yoridol 50mg Injection,Tramadol (50mg),Roseate Medicare,23.0,Out of Stock,Pain relief,0
Tramadol,50.0,Supridol 50mg Injection,Tramadol (50mg),Neon Laboratories Ltd,12.0,Out of Stock,Pain relief,0
Tramadol,50.0,Victadol 50mg Tablet,Tramadol (50mg),Eris Lifesciences Ltd,62.6,Out of Stock,Pain relief,0
Tramadol,50.0,Trax 50mg Tablet,Tramadol (50mg),DWD Pharmaceuticals Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Dolodol 50mg Capsule,Tramadol (50mg),Micro Labs Ltd,35.4,Out of Stock,Pain relief,0
Tramadol,50.0,Tramanec 50mg Tablet,Tramadol (50mg),Nectar Remedies Ltd,52.8,Out of Stock,Pain relief,0
Tramadol,50.0,Tramak 50mg Tablet,Tramadol (50mg),Neuro Pharma GmbH,56.1,Out of Stock,Pain relief,0
Tramadol,50.0,Marodol 50mg Tablet,Tramadol (50mg),Kabir Life Sciences,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Neutram 50mg Tablet,Tramadol (50mg),East West Pharma,40.6,Out of Stock,Pain relief,0
Tramadol,50.0,Tramot 50mg Injection,Tramadol (50mg),Bennet Pharmaceuticals Limited,11.2,Out of Stock,Pain relief,0
Tramadol,50.0,Trump 50mg Injection,Tramadol (50mg),Alkem Laboratories Ltd,11.9,Out of Stock,Pain relief,0
Tramadol,50.0,TRANZAT 50 MG INJECTION,Tramadol (50mg),Wockhardt Ltd,4.0,Out of Stock,Pain relief,0
Tramadol,50.0,Lodam 50mg Injection,Tramadol (50mg),Malody Healthcare Ltd,22.0,Out of Stock,Pain relief,0
Tramadol,50.0,Simudol 50mg Injection,Tramadol (50mg),Edison Organics Pharmaceuticals,22.5,Out of Stock,Pain relief,0
Tramadol,50.0,Radogesic 50mg Injection,Tramadol (50mg),Algen Healthcare Limited,22.0,Out of Stock,Pain relief,0
Tramadol,50.0,Contramal 50mg Capsule,Tramadol (50mg),Abbott,43.7,Out of Stock,Pain relief,0
Tramadol,50.0,Safrodol 50mg Tablet,Tramadol (50mg),Saffron Therapeutics Pvt Ltd,44.1,Out of Stock,Pain relief,0
Tramadol,50.0,Mandol 50mg Tablet,Tramadol (50mg),Shalman Pharma Pvt Ltd,35.9,Out of Stock,Pain relief,0
Tramadol,50.0,Ultramal Retard 50mg Tablet,Tramadol (50mg),Oriental Pharma,76.5,Out of Stock,Pain relief,0
Tramadol,50.0,Asic 50mg Tablet,Tramadol (50mg),Bhavishya Pharmaceuticals Pvt Ltd,52.4,Out of Stock,Pain relief,0
Tramadol,50.0,Nutram 50mg Tablet,Tramadol (50mg),Cron Lifecare Pvt. Ltd.,90.1,Out of Stock,Pain relief,0
Tramadol,50.0,Orchidol 50mg Tablet,Tramadol (50mg),Orchid Chemicals & Pharmaceuticals Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Drobit 50mg Tablet,Tramadol (50mg),Ubit Pharmaceuticals Pvt Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Ubitdol 50mg Tablet,Tramadol (50mg),Ubit Pharmaceuticals Pvt Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Ramax 50mg Injection,Tramadol (50mg),Zydus Cadila,11.6,Out of Stock,Pain relief,0
Tramadol,50.0,Tranzex 50mg Injection,Tramadol (50mg),Sun Pharmaceutical Industries Ltd,5.7,Out of Stock,Pain relief,0
Tramadol,50.0,Tdx 50mg Injection,Tramadol (50mg),Marc Laboratories Pvt Ltd,22.1,Out of Stock,Pain relief,0
Tramadol,50.0,Tram Proxyvon 50mg Injection,Tramadol (50mg),Wockhardt Ltd,23.2,Out of Stock,Pain relief,0
Tramadol,50.0,Euphodol 50mg Injection,Tramadol (50mg),Euphoric Pharmaceuticals Pvt Ltd,18.4,Out of Stock,Pain relief,0
Tramadol,50.0,R Madol 50mg Injection,Tramadol (50mg),Arco Lifesciences,23.4,Out of Stock,Pain relief,0
Tramadol,50.0,Ontadol 50mg Injection,Tramadol (50mg),Fitwel Pharmaceuticals Private Limited,22.5,Out of Stock,Pain relief,0
Tramadol,50.0,Servodol 50mg Injection,Tramadol (50mg),Dial Pharmaceuticals Pvt Ltd,20.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramajeev 50mg Injection,Tramadol (50mg),Jeevecam Lifescience Pvt Ltd,23.0,Out of Stock,Pain relief,0
Tramadol,50.0,Metazac 50mg Injection,Tramadol (50mg),Ion Heathcare Pvt Ltd,23.0,Out of Stock,Pain relief,0
Tramadol,50.0,Bolodol 50mg Injection,Tramadol (50mg),Ultramark Healthcare Pvt Ltd,12.0,Out of Stock,Pain relief,0
Tramadol,50.0,Dolosac-TR 50mg Injection,Tramadol (50mg),SAC Pharmaceuticals,22.1,Out of Stock,Pain relief,0
Tramadol,50.0,Ospidol 50mg Injection,Tramadol (50mg),Osper Formulations Pvt Ltd,22.3,Out of Stock,Pain relief,0
Tramadol,50.0,Dolta 50mg Injection,Tramadol (50mg),Flora Biotech,10.1,Out of Stock,Pain relief,0
Tramadol,50.0,Ciaz 50mg Tablet,Tramadol (50mg),Eridanus Healthcare,64.4,Out of Stock,Pain relief,0
Tramadol,50.0,Triodole 50mg Tablet,Tramadol (50mg),Balsons Pharmaceutical,48.6,Out of Stock,Pain relief,0
Tramadol,50.0,Xtram 50mg Tablet,Tramadol (50mg),Saga Laboratories,35.0,Out of Stock,Pain relief,0
Tramadol,50.0,Contradoc 50mg Tablet,Tramadol (50mg),Biocin Healthcare,34.0,Out of Stock,Pain relief,0
Tramadol,50.0,Ultimol 50mg Tablet,Tramadol (50mg),Medicraft Group,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Trammax 50mg Tablet,Tramadol (50mg),Betamax Remedies,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Tramp 50mg Tablet,Tramadol (50mg),Nexus Biotech,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Dolotrol 50mg Tablet,Tramadol (50mg),Pulse Pharmaceuticals,47.8,Out of Stock,Pain relief,0
Tramadol,50.0,Trofel 50mg Tablet,Tramadol (50mg),Vensat Bio,36.8,Out of Stock,Pain relief,0
Tramadol,50.0,Opigesic 50mg Tablet,Tramadol (50mg),Health Guard India Pvt Ltd,38.6,Out of Stock,Pain relief,0
Tramadol,50.0,Revodol 50mg Tablet SR,Tramadol (50mg),Torrent Pharmaceuticals Ltd,62.8,Out of Stock,Pain relief,0
Tramadol,50.0,Truxor 50mg Injection,Tramadol (50mg),Trireme Life Sciences Pvt Ltd,19.3,Out of Stock,Pain relief,0
Tramadol,50.0,Tridol 50mg Capsule,Tramadol (50mg),Alpa Laboratories Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,TRUMP 50MG TABLET,Tramadol (50mg),Alkem Laboratories Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Zoftadol 50mg Capsule,Tramadol (50mg),Elder Pharmaceuticals Ltd,14.9,Out of Stock,Pain relief,0
Tramadol,50.0,Termeg 50mg Capsule,Tramadol (50mg),Alembic Pharmaceuticals Ltd,7.9,Out of Stock,Pain relief,0
Tramadol,50.0,Tromanil 50mg Capsule,Tramadol (50mg),Psychotropics India Ltd,27.6,Out of Stock,Pain relief,0
Tramadol,50.0,Trama 50mg Tablet DT,Tramadol (50mg),Psycormedies,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Pantra 50mg Capsule,Tramadol (50mg),Windlas Biotech Ltd,47.2,Out of Stock,Pain relief,0
Tramadol,50.0,Tramlik 50mg Tablet,Tramadol (50mg),Brostin Seizz Biocare,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Hoxatram 50mg Tablet,Tramadol (50mg),Hochest Biotech India,35.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramawin 50mg Capsule,Tramadol (50mg),Windlas Biotech Ltd,45.5,Out of Stock,Pain relief,0
Tramadol,50.0,ANATRAM 50MG TABLET,Tramadol (50mg),Hiral Labs Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tandam 50mg Tablet,Tramadol (50mg),Cyno Pharmaceuticals Ltd,54.3,Out of Stock,Pain relief,0
Tramadol,50.0,Cg-Mac 50mg Tablet,Tramadol (50mg),Cmg Biotech Pvt Ltd,55.2,Out of Stock,Pain relief,0
Tramadol,50.0,Veeradol 50mg Tablet,Tramadol (50mg),P R G Pharma Pvt Ltd,54.3,Out of Stock,Pain relief,0
Tramadol,50.0,GO Tram 50mg Injection,Tramadol (50mg),GO-Ish Remedies Limited,23.4,Out of Stock,Pain relief,0
Tramadol,50.0,Trd 50mg Tablet MD,Tramadol (50mg),Modi Mundi Pharma Pvt Ltd,103.0,Out of Stock,Pain relief,0
Tramadol,50.0,Urgendol 50mg Tablet,Tramadol (50mg),Win-Medicare Pvt Ltd,80.1,Out of Stock,Pain relief,0
Tramadol,50.0,Tramaflam 50mg Tablet,Tramadol (50mg),Skymax Laboratories Pvt Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Trandy 50mg Tablet DT,Tramadol (50mg),Olcare Laboratories,50.6,Out of Stock,Pain relief,0
Tramadol,50.0,Dolfre 50mg Tablet,Tramadol (50mg),Ravenbhel Pharmaceuticals Pvt Ltd,56.3,Out of Stock,Pain relief,0
Tramadol,50.0,Dolram 50mg Tablet,Tramadol (50mg),Zeelab Pharmacy Pvt Ltd,28.13,Out of Stock,Pain relief,0
Tramadol,50.0,Tromar 50mg Capsule,Tramadol (50mg),Aan Pharma Pvt Ltd,26.7,Out of Stock,Pain relief,0
Tramadol,50.0,Cambidol 50mg Tablet,Tramadol (50mg),Cambist Biotech Pvt Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramared 50mg Capsule,Tramadol (50mg),Redson Laboratories Pvt Ltd,42.2,Out of Stock,Pain relief,0
Tramadol,50.0,Tramaphar 50mg Capsule,Tramadol (50mg),Scott Edil Pharmacia Ltd,40.6,Out of Stock,Pain relief,0
Tramadol,50.0,Mydol 50mg Capsule,Tramadol (50mg),Shantam Pharmaceuticals Pvt Ltd,46.0,Out of Stock,Pain relief,0
Tramadol,50.0,Tramaclass 50mg Capsule,Tramadol (50mg),Impact Healthcare Pvt Ltd,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Tremash 50mg Tablet,Tramadol (50mg),Sunrise Remedies Pvt Ltd,23.0,Out of Stock,Pain relief,0
Tramadol,50.0,Centra 50mg Tablet DT,Tramadol (50mg),Medimark Biotech,64.8,Out of Stock,Pain relief,0
Tramadol,50.0,Tromax 50mg Capsule,Tramadol (50mg),Globela Pharma Pvt Ltd,47.8,Out of Stock,Pain relief,0
Tramadol,50.0,Tranzex 50mg Capsule,Tramadol (50mg),Sun Pharmaceutical Industries Ltd,8.2,Out of Stock,Pain relief,0
Tramadol,50.0,Trambax 50mg Tablet,Tramadol (50mg),Sun Pharmaceutical Industries Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Zamadol 50mg Tablet,Tramadol (50mg),Macleods Pharmaceuticals Pvt Ltd,55.1,Out of Stock,Pain relief,0
Tramadol,50.0,Soztram 50mg Tablet,Tramadol (50mg),Sozin Flora Pharma Ltd,43.7,Out of Stock,Pain relief,0
Tramadol,50.0,Tramagesic 50mg Tablet,Tramadol (50mg),Allied Chemicals & Pharmaceuticals Pvt Ltd,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Trama 50mg Tablet,Tramadol (50mg),West-Coast Pharmaceutical Works Ltd,49.7,Out of Stock,Pain relief,0
Tramadol,50.0,Trami 50mg Tablet,Tramadol (50mg),Raddison Health Care Pvt Ltd,41.4,Out of Stock,Pain relief,0
Tramadol,50.0,Tramsars 50mg Tablet,Tramadol (50mg),Bio Sars Pharma Pvt Ltd,71.7,Out of Stock,Pain relief,0
Etoricoxib,60.0,Intacoxia 60 Tablet,Etoricoxib (60mg),Intas Pharmaceuticals Ltd,127.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etozox 60mg Tablet,Etoricoxib (60mg),Cipla Ltd,92.3,In Stock,Pain relief,1
Etoricoxib,60.0,Intacoxia 60mg Tablet,Etoricoxib (60mg),Intas Pharmaceuticals Ltd,81.9,Out of Stock,Pain relief,0
Etoricoxib,60.0,Etoridoc 60mg Tablet,Etoricoxib (60mg),Morepen Laboratories Ltd,97.7,Out of Stock,Pain relief,0
Etoricoxib,60.0,Etoshine 60 Tablet,Etoricoxib (60mg),Sun Pharmaceutical Industries Ltd,151.88,In Stock,Pain relief,1
Etoricoxib,60.0,Abetorox 60 Tablet,Etoricoxib (60mg),Abbott,75.8,Out of Stock,Pain relief,0
Etoricoxib,60.0,Etorimo 60mg Tablet,Etoricoxib (60mg),Morepen Laboratories Ltd,75.4,Out of Stock,Pain relief,0
Etoricoxib,60.0,Etoripen 60mg Tablet,Etoricoxib (60mg),Morepen Laboratories Ltd,93.8,Out of Stock,Pain relief,0
Etoricoxib,60.0,Nucoxia 60 Tablet,Etoricoxib (60mg),Zydus Cadila,271.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etos 60 Tablet,Etoricoxib (60mg),Systopic Laboratories Pvt Ltd,49.69,In Stock,Pain relief,1
Etoricoxib,60.0,Retoz-Neo 60 Tablet,Etoricoxib (60mg),Dr Reddy's Laboratories Ltd,159.84,In Stock,Pain relief,1
Etoricoxib,60.0,Ezact 60 Tablet,Etoricoxib (60mg),Sun Pharmaceutical Industries Ltd,151.88,In Stock,Pain relief,1
Etoricoxib,60.0,Torib 60 Tablet,Etoricoxib (60mg),Overseas Healthcare Pvt Ltd,193.0,In Stock,Pain relief,1
Etoricoxib,60.0,Nureeto 60 Tablet,Etoricoxib (60mg),Intas Pharmaceuticals Ltd,131.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etoversa 60 Tablet,Etoricoxib (60mg),V R Med Healthcare,137.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etosaid 60 Tablet,Etoricoxib (60mg),Macleods Pharmaceuticals Pvt Ltd,84.8,In Stock,Pain relief,1
Etoricoxib,60.0,Etowin 60mg Tablet,Etoricoxib (60mg),Corona Remedies Pvt Ltd,129.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etorica 60mg Tablet,Etoricoxib (60mg),Micro Labs Ltd,193.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etotroy 60mg Tablet,Etoricoxib (60mg),Troikaa Pharmaceuticals Ltd.,164.7,In Stock,Pain relief,1
Etoricoxib,60.0,Etrik 60 Tablet,Etoricoxib (60mg),Alembic Pharmaceuticals Ltd,137.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etrobax 60 Tablet,Etoricoxib (60mg),Sun Pharmaceutical Industries Ltd,136.88,In Stock,Pain relief,1
Etoricoxib,60.0,Coxi 60mg Tablet,Etoricoxib (60mg),Lemford Biotech Pvt Ltd,55.2,In Stock,Pain relief,1
Etoricoxib,60.0,Etru 60mg Tablet,Etoricoxib (60mg),Wallace Pharmaceuticals Pvt Ltd,138.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etody 60 Tablet,Etoricoxib (60mg),Abbott,153.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etoridol 60mg Tablet,Etoricoxib (60mg),Aristo Pharmaceuticals Pvt Ltd,113.0,In Stock,Pain relief,1
Etoricoxib,60.0,Alzacox 60mg Tablet,Etoricoxib (60mg),Cipla Ltd,108.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etrabit 60mg Tablet,Etoricoxib (60mg),Ambit Bio Medix,63.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etorizer 60mg Tablet,Etoricoxib (60mg),Pfizer Ltd,214.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etori 60mg Tablet,Etoricoxib (60mg),D D Pharmaceuticals,84.1,In Stock,Pain relief,1
Etoricoxib,60.0,Genericart Etoricoxib 60mg Tablet,Etoricoxib (60mg),Swast Aushadhi Seva Generic Medicine Store,61.6,Out of Stock,Pain relief,0
Etoricoxib,60.0,Etoroxy 60mg Tablet,Etoricoxib (60mg),Kioxy Healthcare,90.1,In Stock,Pain relief,1
Etoricoxib,60.0,Coxnuro 60mg Tablet,Etoricoxib (60mg),Emenox Healthcare,68.1,In Stock,Pain relief,1
Etoricoxib,60.0,Plecox 60mg Tablet,Etoricoxib (60mg),Plena Remedies,68.1,In Stock,Pain relief,1
Etoricoxib,60.0,Etorlup 60mg Tablet,Etoricoxib (60mg),Lupin Ltd,87.4,In Stock,Pain relief,1
Etoricoxib,60.0,Troxib 60mg Tablet,Etoricoxib (60mg),Cubit Healthcare,55.2,In Stock,Pain relief,1
Etoricoxib,60.0,Ect 60 Tablet,Etoricoxib (60mg),Icon Life Sciences,121.8,In Stock,Pain relief,1
Etoricoxib,60.0,Alcoxia 60 Tablet,Etoricoxib (60mg),Algen Healthcare Limited,73.4,In Stock,Pain relief,1
Etoricoxib,60.0,Etomedd 60mg Tablet,Etoricoxib (60mg),Newmedd Pharmaceuticals Private Limited,90.1,In Stock,Pain relief,1
Etoricoxib,60.0,Etixo 60mg Tablet,Etoricoxib (60mg),Aarotax Pharmaceutical Pvt Ltd,70.8,In Stock,Pain relief,1
Etoricoxib,60.0,Reunicox 60mg Tablet,Etoricoxib (60mg),Reunis Healthcare Pvt Ltd,82.8,In Stock,Pain relief,1
Etoricoxib,60.0,Etorlee 60mg Tablet,Etoricoxib (60mg),Johnlee Pharmaceuticals Pvt Ltd,69.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etoriglob 60mg Tablet,Etoricoxib (60mg),Globela Pharma Pvt Ltd,91.0,In Stock,Pain relief,1
Etoricoxib,60.0,Etorgo 60mg Tablet,Etoricoxib (60mg),Zivago Pharma Private Limited,73.6,In Stock,Pain relief,1
Etoricoxib,60.0,etoCOX 60mg Tablet,Etoricoxib (60mg),Aristo Pharmaceuticals Pvt Ltd,68.4,In Stock,Pain relief,1
Etoricoxib,60.0,Etoworld 60mg Tablet,Etoricoxib (60mg),MBWorld Exim Pvt. Ltd.,81.9,In Stock,Pain relief,1
Etoricoxib,60.0,Oreo 60mg Tablet,Etoricoxib (60mg),Surge Pharmaceuticals Pvt Ltd,97.2,In Stock,Pain relief,1
Etoricoxib,90.0,Etozox 90 Tablet,Etoricoxib (90mg),Cipla Ltd,115.0,In Stock,Pain relief,1
Etoricoxib,90.0,Intacoxia 90 Tablet,Etoricoxib (90mg),Intas Pharmaceuticals Ltd,138.0,In Stock,Pain relief,1
Etoricoxib,90.0,Etoford 90 Tablet,Etoricoxib (90mg),Leeford Healthcare Ltd,71.2,In Stock,Pain relief,1
Etoricoxib,90.0,Abetorox 90 Tablet,Etoricoxib (90mg),Abbott,119.0,In Stock,Pain relief,1
Etoricoxib,90.0,Etolyte 90 Tablet,Etoricoxib (90mg),Leeford Healthcare Ltd,71.2,In Stock,Pain relief,1
Etoricoxib,90.0,Nucoxia 90 Tablet,Etoricoxib (90mg),Zydus Cadila,308.0,In Stock,Pain relief,1
Etoricoxib,90.0,Etoshine 90 Tablet,Etoricoxib (90mg),Sun Pharmaceutical Industries Ltd,272.0,In Stock,Pain relief,1
Etoricoxib,90.0,Etrolup 90mg Tablet,Etoricoxib (90mg),Lupin Ltd,25.9,Out of Stock,Pain relief,0
Etoricoxib,90.0,Etorlup 90mg Tablet,Etoricoxib (90mg),Lupin Ltd,79.8,Out of Stock,Pain relief,0
Etoricoxib,90.0,Alcoxib 90mg Tablet,Etoricoxib (90mg),Alkem Laboratories Ltd,85.4,Out of Stock,Pain relief,0
Etoricoxib,90.0,Etoripen 90mg Tablet,Etoricoxib (90mg),Morepen Laboratories Ltd,120.0,Out of Stock,Pain relief,0
Etoricoxib,90.0,Etorimo 90mg Tablet,Etoricoxib (90mg),Morepen Laboratories Ltd,96.1,Out of Stock,Pain relief,0
Etoricoxib,90.0,Intacoxia 90 Tablet,Etoricoxib (90mg),Intas Pharmaceuticals Ltd,109.0,Out of Stock,Pain relief,0
Etoricoxib,90.0,Etoridoc 90mg Tablet,Etoricoxib (90mg),Morepen Laboratories Ltd,28.7,Out of Stock,Pain relief,0
Etoricoxib,90.0,Retoz Neo 90 Tablet,Etoricoxib (90mg),Dr Reddy's Laboratories Ltd,191.0,In Stock,Pain relief,1
Etoricoxib,90.0,Etos 90 Tablet,Etoricoxib (90mg),Systopic Laboratories Pvt Ltd,72.19,In Stock,Pain relief,1
Etoricoxib,90.0,Ezact 90 Tablet,Etoricoxib (90mg),Sun Pharmaceutical Industries Ltd,168.75,In Stock,Pain relief,1
